leaid,STUSPS,avg_exp_year_perc_Hisp,avg_exp_year_perc_Black,avg_exp_year_perc_white,avg_exp_year_perc_asian,avg_exp_year_perc_aian,avg_exp_year_perc_nhpi,avg_exp_year_perc_twomore,percent_adq_couns_Hisp,percent_adq_couns_Black,percent_adq_couns_white,percent_adq_couns_asian,percent_adq_couns_aian,percent_adq_couns_nhpi,percent_adq_couns_twomore,perc_ap_stem_Hisp,perc_ap_stem_Black,perc_ap_stem_white,perc_ap_stem_asian,perc_ap_stem_aian,perc_ap_stem_nhpi,perc_ap_stem_twomore
2906000,MO,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
2906030,MO,0.90625,0.9485294117647058,0.9207317073170732,NA,NA,NA,0.93,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2906090,MO,0.9336363636363636,NA,0.9298807749627421,NA,NA,NA,0.95,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2906120,MO,0.870413245389689,0.8900182681768358,0.9038152490622642,0.913177444891,0.9161454146876142,0.9428571428571428,0.8872399934486538,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2906150,MO,NA,0.7142857142857143,0.7822433321154548,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2906170,MO,0.8888888888888888,1,0.9439814814814814,0.9629629629629629,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA
2906360,MO,0.9716024340770791,0.9663865546218487,0.9707169519886729,0.9411764705882352,0.9852941176470589,NA,0.9848197343453511,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2906450,MO,NA,NA,0.9160997732426304,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2906480,MO,0.6153846153846154,NA,0.7672006036404669,NA,NA,NA,0.6741452991452991,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
2906510,MO,0.9138221603322377,0.9047830830902062,0.9128053439705377,0.8804810360777058,0.9222813238770686,0.8723404255319149,0.8999219764714677,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
2906990,MO,0.9683743037252566,0.9690100819509103,0.9703002655465877,0.9714499770746037,0.9713854310628397,0.9847447447447447,0.970146715264274,0,0,0,0,0,0,0,1,1,0.998351195383347,1,1,1,1
2907020,MO,0.9580256344962227,0.9414038342609771,0.9457926501722121,0.9407536907536908,0.9488335738335737,0.9444444444444444,0.9401743381335218,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2907050,MO,0.9519758993443204,NA,0.9077454083731243,NA,0.9629629629629629,NA,0.9226770630279401,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0
2907080,MO,0.9696969696969697,0.9696969696969696,0.9825248281130634,1,NA,NA,0.9896103896103897,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2907120,MO,0.9639210695355255,0.9664883065472458,0.9708634015445187,0.9651626003058704,0.9683438155136268,0.9555555555555556,0.9690499613017101,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2907350,MO,0.9608462014032667,0.9600709431402136,0.9595383004358553,0.9568130730553092,0.966685836975692,0.9807971014492753,0.9622835336136546,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2907380,MO,0.970355834641549,0.9707142857142855,0.9634962510413774,0.9490384615384615,NA,NA,NA,1,1,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA
2907460,MO,0.9597483029358648,0.9500884564352056,0.9560788341093944,0.9492000270947639,0.9547825004439514,0.955966492808598,0.9573642815748079,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2907470,MO,1,1,1,1,1,NA,1,0,0,0,0,NA,NA,0,1,1,1,1,NA,NA,1
2908170,MO,0.9739402785379796,0.9556650246305418,0.9783726952279013,0.9759168035030105,0.9689505896402448,1,0.978624722726356,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2908250,MO,0.9461921080276189,0.9471866218173445,0.9469851645053405,0.9529316209242317,0.9517109429978888,0.9415986394557824,0.9520235122863505,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2908320,MO,0.9043478260869566,0.8939130434782608,0.8820018289134592,0.8626086956521739,0.8000000000000002,NA,0.9565217391304348,0,0,0,0,0,NA,NA,1,1,1,1,1,NA,NA
2908370,MO,0.9540254567259068,0.9563185193104496,0.9544783831268947,0.9515489757993453,0.9586397046890722,0.9569127865948865,0.9500291105265767,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2908400,MO,0.9600636549903192,0.9509026471042554,0.9575936802667855,0.9655172413793104,0.959502574925677,0.9735589635113696,0.9589489413998432,1,1,1,NA,1,1,1,0,0,0,NA,0,0,0
2908430,MO,0.8833333333333333,0.8333333333333334,0.8730027548209366,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2908460,MO,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
2908490,MO,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2908670,MO,0.8538472656119716,0.8278791209110988,0.8143751320221909,0.8181818181818182,0.8181818181818182,NA,0.6898395721925135,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2908730,MO,0.9772727272727273,NA,0.9755035383777899,NA,1,NA,0.9545454545454546,1,NA,1,NA,1,NA,NA,0,NA,0,NA,0,NA,NA
2908760,MO,0.9513708513708514,0.9537684537684538,0.963518699540205,0.9474747474747475,0.9757575757575757,1,0.9461319073083779,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2909120,MO,0.852044252044252,0.85,0.8445695897023331,NA,NA,NA,0.8484848484848486,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2909720,MO,0.9974077380952381,0.9970632008154944,0.9977207347044367,0.997762706855792,0.9975185185185186,1,0.9985871857258719,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
2909750,MO,0.9626813396233848,0.9609051633574955,0.9650432774711578,0.9618920054627587,0.9736842105263158,NA,0.9667905729893597,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2909780,MO,0.9408284023668639,0.9385908209437621,0.9421052631578948,0.9560439560439561,0.9560439560439561,0.9230769230769231,0.9230769230769231,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA
2909810,MO,0.9183333333333333,0.9183333333333333,0.9281216485665061,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2909860,MO,0.9470971687423633,0.9335102582131445,0.9352698527497907,0.9295808966861598,0.8947368421052632,0.9629629629629629,0.9556655976859713,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2909900,MO,0.9833333333333334,NA,0.972097097097097,NA,NA,NA,0.9722222222222222,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0
2909930,MO,0.9903846153846154,0.9935897435897436,0.988045738045738,0.9935897435897436,0.9807692307692308,NA,0.9841628959276018,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2910020,MO,0.95,0.9666666666666667,0.9706401766004414,NA,NA,NA,0.9428571428571428,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2910080,MO,0.865967365967366,0.8846153846153846,0.8645698825554939,0.8846153846153846,0.8717948717948718,0.8846153846153846,0.8653846153846154,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
2910110,MO,0.8485958485958486,0.8499525166191834,0.8491345730447448,0.8497150997150997,0.849002849002849,0.849002849002849,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA
2910140,MO,1,1,1,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
2910200,MO,0.8214285714285715,0.8571428571428571,0.8099767080745341,0.8571428571428571,NA,NA,0.8142857142857143,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2910260,MO,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2910290,MO,0.9615384615384616,0.9615384615384616,0.9622704604220316,NA,NA,NA,0.9625744625744624,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2910320,MO,0.8989204301204512,0.8373101952277657,0.9074296347453534,0.9353487614080833,0.9190090003780305,0.8373101952277657,0.9273581507757167,1,1,1,NA,1,1,1,0,0,0,NA,0,0,0
2910350,MO,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA
2910380,MO,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA
2910410,MO,0.881923890063425,0.8905523255813953,0.8935386441220396,0.8915697674418605,0.9,0.9,0.9178156146179403,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2910440,MO,NA,NA,0.9343784786641931,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2910500,MO,0.9672771911225188,0.9814617380982273,0.970234038299647,0.9699248120300751,0.9794290922110471,0.9591836734693877,0.9675216178975578,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2910520,MO,0.9427083333333333,0.9375,0.9412097953216374,NA,0.9427083333333333,NA,0.9430555555555555,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
2910590,MO,NA,NA,0.9793650793650793,0.9629629629629629,NA,NA,0.9888888888888889,NA,NA,1,1,NA,NA,1,NA,NA,0,0,NA,NA,0
2910620,MO,0.9166666666666666,0.9166666666666666,0.9579861111111111,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,0,0,0,NA,0
2910770,MO,0.9526316617131355,0.9473928781245854,0.948457754735527,0.9526838112203966,0.9743589743589743,NA,0.9489963213540449,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2910800,MO,0.9619197324414716,0.9175162062843222,0.9175525416953897,0.9201683079400471,0.9369943794128577,0.9617502787068005,0.9212465075629327,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2910830,MO,0.9607201309328969,0.9572649572649574,0.9631798420725757,0.9615384615384616,0.976923076923077,NA,0.9572649572649574,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2910920,MO,0.9462301587301587,0.9563492063492064,0.945785652762397,0.9561904761904761,0.9666666666666667,NA,0.9382594417077176,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2911070,MO,0.9333333333333332,0.9333333333333333,0.9356522817460318,0.9333333333333333,NA,NA,0.9375,1,1,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA
2911100,MO,0.9413398692810458,0.9581699346405229,0.9469455911019379,NA,0.9411764705882353,NA,0.9570961718020541,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2911220,MO,0.956959706959707,0.9496909340659341,0.9541144653012357,0.9285714285714285,0.9642857142857143,NA,0.9621489621489622,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
2911250,MO,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,0,0,NA,NA,NA,0
2911280,MO,0.8972950126796281,0.8972950126796281,0.7859382352391838,0.8972950126796281,NA,NA,0.7120378283923434,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2911310,MO,0.9221014492753623,NA,0.9321082951454863,0.9583333333333334,0.9284420289855072,0.9583333333333334,0.9243659420289856,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
2911340,MO,0.9502041448190648,0.968635660024059,0.9511231520950845,0.9680242444531588,0.959325125398997,0.9543139109948615,0.9532981883295797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911400,MO,0.936391223155929,0.942547852474323,0.9357621496471428,0.8888888888888888,0.9188842203548085,NA,0.9511419952596423,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2911450,MO,0.9354838709677419,NA,0.9674775251189847,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2911550,MO,0.9090909090909091,0.9772727272727273,0.9518626398896214,NA,NA,NA,0.922077922077922,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0
2911580,MO,0.8,NA,0.8228915662650602,0.75,0.85,NA,0.8166666666666668,1,NA,1,1,NA,NA,1,0,NA,0,0,NA,NA,0
2911650,MO,0.9211253182246233,0.8862323559387054,0.9212711515547904,0.9241274132966798,0.9245537075099477,0.9152409673490691,0.9222076315681361,0.16981132075471697,0.8163265306122449,0.06571428571428571,0.25,0,NA,0.1276595744680851,0.8301886792452831,0.1836734693877551,0.9342857142857143,0.75,1,NA,0.8723404255319149
2911670,MO,0.875,0.875,0.875,0.875,0.875,NA,0.875,1,1,1,1,1,NA,NA,0,0,0,0,0,NA,NA
2911700,MO,0.9726190476190476,0.9692460317460317,0.9601190476190478,0.9575396825396826,0.9553571428571428,NA,0.9540816326530612,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2911730,MO,0.9673913043478262,0.9565217391304348,0.961663127305242,NA,NA,NA,0.9710144927536232,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2911760,MO,NA,0.8045454545454545,0.7979656706929433,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
2911910,MO,0.9260436011417719,0.9209940767179572,0.9289669516611762,0.9308673128250105,0.9232361441600125,0.9124526104914756,0.9059539402979911,0.038461538461538464,0,0.004468275245755138,0,0,0,0,0,0,0,0,0,0,0
2911940,MO,0.9355420329051162,0.93666892044174,0.9353975601440104,NA,0.9411764705882353,0.9310344827586207,0.9372323642100517,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2911990,MO,0.94067237969677,0.9464403427818061,0.948582729070534,1,0.9505603164139749,NA,0.960027489866618,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2912010,MO,0.9049229524185741,0.9213214480063714,0.927938420101219,0.9225268140210979,0.9179586039143033,0.9336290366995512,0.922491897315526,0.23809523809523808,0.17230886268543172,0.03806228373702422,0.0625,0,0,0.10576923076923077,1,1,1,1,1,1,1
2912030,MO,0.9816653934300994,0.9786843591191419,0.9783310523914798,0.9649915302089215,0.9904761904761905,0.9761904761904762,0.9799119009645326,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2912180,MO,NA,NA,0.964340073929115,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2912240,MO,0.989660876757651,0.9929103154909606,0.9866069530690375,0.977844735909252,0.978730946472882,1,0.9795489869931557,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2912290,MO,0.9827409415942376,0.9752473454813897,0.983964268357045,0.9845330453887934,0.9851737508946145,0.977915255675539,0.984671911932273,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2912300,MO,0.9769872146577346,0.9779523639809528,0.9778585249712684,0.9730023342350358,0.9740141888386228,0.9820175438596491,0.9784067208676053,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2912540,MO,0.9589720125066729,0.9523748119492801,0.9440730960477829,0.926241134751773,NA,1,0.9453337836316559,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2912550,MO,0.9119847574986171,0.908242779824851,0.9107513981888908,0.8854602206736353,0.9089190201112537,0.9214738446726572,0.9048735570228631,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2912600,MO,0.9276895943562611,NA,0.9273162312701028,0.9259259259259259,0.9259259259259259,NA,0.9276895943562611,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0
2912630,MO,0.9642857142857143,1,0.9530438010393466,0.9166666666666666,1,NA,0.9561403508771928,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
2912660,MO,0.9657142857142856,0.9866666666666667,0.9692943201376936,0.9733333333333333,NA,1,NA,1,NA,1,1,NA,1,NA,0,NA,0,0,NA,0,NA
2912690,MO,0.9632554945054944,NA,0.9477032967032967,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2912780,MO,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0
2912870,MO,NA,NA,0.9676691729323308,0.95,0.975,NA,0.9499999999999998,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA
2912900,MO,0.9699248120300751,0.9605263157894737,0.9773964692295001,NA,0.9473684210526315,NA,0.985645933014354,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2912930,MO,0.9098901098901099,NA,0.8899148189089017,0.9230769230769231,NA,NA,0.8864468864468864,1,NA,1,1,NA,NA,1,0,NA,0,0,NA,NA,0
2913080,MO,0.964589199029009,0.966620367719782,0.9643287390514038,0.9660044989945109,0.9686302351570041,0.9747062117311691,0.9648118716276891,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2913140,MO,0.9832015593131745,0.9811142058006049,0.9812326815444188,0.9811968695249095,0.9924812030075189,0.98989898989899,0.9799463978633335,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
2913170,MO,0.8685560053981106,0.8550607287449393,0.8643407269628944,0.9230769230769231,NA,NA,0.8906882591093117,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2913230,MO,0.9023809523809524,0.8666666666666667,0.8997701149425288,NA,NA,NA,0.8666666666666667,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2913290,MO,1,1,1,NA,1,NA,1,1,NA,1,NA,1,NA,1,0,NA,0,NA,0,NA,0
2913320,MO,0.916062801932367,0.9154589371980676,0.9145753726462184,0.9157608695652174,NA,NA,0.9156314699792961,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
2913380,MO,0.9313397129186604,0.929782790309106,0.9370445242625693,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9387987012987014,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
2913500,MO,NA,1,0.9088607594936708,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2913530,MO,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
2913560,MO,0.9170988834741841,0.9114769409089896,0.915495238419631,0.8942519549416101,0.9225571554881901,0.7928571428571428,0.9139641726460414,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2913590,MO,0.9685897435897436,NA,0.9690865130643262,0.9583333333333334,0.9615384615384616,NA,0.9705710955710956,1,NA,1,1,NA,NA,1,0,NA,0,0,NA,NA,0
2913620,MO,0.9479646870951218,0.9452738636986676,0.9508130862818216,0.9497630992196209,0.9155518394648829,NA,0.9531157026489114,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2913650,MO,0.9505641009673267,0.9472639909853885,0.9534095260748373,0.9584459805427546,0.9468356374807987,0.9547619047619047,0.9471742991551458,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2913710,MO,0.9153571428571429,0.937015625,0.9164383838383838,0.892,NA,NA,0.8893333333333334,NA,1,1,1,NA,NA,1,NA,0,0,0,NA,NA,0
2913760,MO,0.880554925388183,0.8787357854678635,0.8791691608724348,0.8813640602944142,0.874346516434765,0.8524305555555557,0.8789442625961456,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2913770,MO,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2913830,MO,0.9537221795155721,0.9648166396995312,0.9593100295749251,0.9595234575456627,0.9566348248370145,0.9623401788119452,0.9555790521186986,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2914250,MO,0.9234008671961934,0.9210506120256321,0.9264833070250545,0.9496164592860805,0.9705882352941176,NA,0.9232711979454039,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2914280,MO,0.8931671554252198,0.8906212664277181,0.8976301388644065,0.8776433691756272,NA,NA,0.904328771586836,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0
2914310,MO,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA
2914320,MO,1,1,0.994245099163132,1,1,NA,0.9969230769230769,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
2914340,MO,0.9381581869585238,0.9336780978810889,0.9369218822249562,0.936304431113573,0.9407130535040774,0.9390539949673077,0.9359173937814713,0,0,0,0,0,0,0,0.7348484848484849,0.7350674373795761,0.6893939393939394,0.7222222222222222,0.75,1,0.6388888888888888
2914370,MO,0.8333333333333334,0.875,0.8717616580310881,0.8333333333333334,NA,0.9166666666666666,0.8611111111111112,NA,1,1,NA,NA,1,1,NA,0,0,NA,NA,0,0
2914400,MO,0.9407687894434882,0.9296686746987951,0.9314468274991218,0.9246987951807228,0.938821954484605,0.8995983935742972,0.93128067826863,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2914430,MO,0.9765879239563451,0.9738111317058685,0.974635528164874,0.9772272272272272,0.9638638638638639,0.9775828460038987,0.9787098620669034,0,0.1,0.008341056533827619,0,0,NA,0,1,0.9,0.9916589434661723,1,1,NA,1
2914460,MO,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
2914490,MO,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
2914550,MO,0.918589757109213,0.9129186387198558,0.9156482061999304,0.9271034482758621,0.916191570881226,NA,0.9137030651340996,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
2914840,MO,0.9035676966711449,0.8888888888888888,0.8985119047619048,0.8679653679653679,0.9393939393939394,NA,0.8870694522868435,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2915270,MO,1,NA,0.8342742669823349,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2915300,MO,0.9464285714285714,0.9583333333333334,0.9737426035502958,NA,1,NA,0.925,1,NA,1,NA,1,NA,1,0,NA,0,NA,0,NA,0
2915330,MO,0.8333333333333334,NA,0.8333333333333334,NA,0.8333333333333334,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2915390,MO,0.9130434782608695,NA,0.9130434782608695,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2915420,MO,0.9664835164835165,0.9664835164835165,0.9669916190900271,NA,NA,NA,0.9714285714285713,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
2915450,MO,0.9833333333333334,0.9777777777777779,0.9866009042334566,0.9666666666666667,1,NA,0.9850574712643678,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2915480,MO,0.9424430645134646,0.9383453148602298,0.9429743745502702,0.9501916062313254,0.9414442855033047,0.9358910348114909,0.9444943425764937,0,0,0,0,0,0,0,0.655940594059406,0.77882797731569,0.7981379602200592,0.8421052631578947,0.7777777777777778,0.8648648648648649,0.7894736842105263
2915510,MO,0.8780487804878049,0.878048780487805,0.9051054154609343,NA,0.8780487804878049,NA,NA,1,1,1,NA,1,NA,NA,0,0,0,NA,0,NA,NA
2915600,MO,0.9128821558528909,0.9137175178066694,0.9183152686606764,0.9139557055952706,0.9229485911715648,0.9069767441860465,0.9221492524878844,0,0,0,0,0,NA,0,0.5531914893617021,0.6341463414634146,0.5913190529875987,0.45454545454545453,0.4,NA,0.5
2915630,MO,NA,NA,0.8670588235294118,NA,NA,NA,0.8461538461538461,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2915660,MO,0.9881170018281535,NA,0.934659627673381,NA,0.8867497168742922,NA,0.9881170018281535,1,NA,1,NA,NA,NA,1,0,NA,0,NA,NA,NA,0
2916140,MO,0.9782608695652174,0.9562499999999999,0.9789719626168224,0.9785714285714285,0.9583333333333334,0.95,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916190,MO,0.9419347968024702,0.9411247761403659,0.946837685029658,0.9521926353224112,0.9517549904668333,0.9525318421870146,0.943000817539493,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1
2916200,MO,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2916230,MO,0.9339393939393941,0.9736185383244207,0.9573872053872053,0.943939393939394,0.9545454545454546,NA,0.9599681020733654,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
2916290,MO,0.9930830039525691,0.986286044245552,0.9825174825174826,NA,1,NA,0.9772727272727273,1,1,1,NA,NA,NA,1,0,0,0,NA,NA,NA,0
2916350,MO,0.9070471632456228,0.9063863781706821,0.9110121744617009,0.9226650947200323,0.9124850253083627,0.9080272348638656,0.9101946118043835,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2916380,MO,0.9838229033631332,0.9818007662835249,0.9687712732780897,0.9074074074074073,0.9655172413793104,NA,0.9864303959131545,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
2916400,MO,0.8125734306930306,0.8083545972722841,0.808639097834154,0.8190505997673244,0.8156698803834345,0.798690675175503,0.8151606863764432,0.0776173285198556,0.3136645962732919,0.13020833333333334,0.03065134099616858,0.125,0.16666666666666666,0.1206896551724138,0,0,0,0,0,0,0
2916450,MO,0.960903513098635,0.9487406561796805,0.9596691967572751,0.9535927421938899,0.9576730721852673,0.925,0.9612111639495232,0,0,0,0,0,0,0,0.45714285714285713,0.7222222222222222,0.6089219330855019,0.625,0.6666666666666666,1,0.53125
2916500,MO,0.9687869687869689,0.9640685172600068,0.9679943780890152,0.9594867594867595,0.9527709527709528,1,0.952871844176192,0,0,0,0,0,0,NA,1,1,1,1,1,1,NA
2916530,MO,NA,0.8821428571428571,0.8973995271867612,0.8976190476190476,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA
2916590,MO,1,1,1,1,NA,1,NA,1,NA,1,1,NA,1,NA,0,NA,0,0,NA,0,NA
2916660,MO,0.6428571428571429,0.6428571428571429,0.7598681318681318,NA,NA,NA,0.6428571428571429,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2916740,MO,0.9123166895216585,0.9140339369376637,0.912602297076381,0.9164061094185317,0.9407608695652174,NA,0.9016080050637663,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2916770,MO,0.977132015160447,0.9769028125338967,0.9777862982840339,0.9763249625504365,0.9705913166180105,0.9770776874435411,0.974783781384599,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2916830,MO,0.9581117151017399,0.9594472279316193,0.963887020941815,0.9520276056050494,0.9569257858353986,0.9599378831355159,0.9685193271370054,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2916860,MO,1,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2916920,MO,0.9755656108597285,0.9852941176470589,0.972922502334267,1,NA,0.9757785467128026,0.9921568627450981,1,1,1,NA,NA,1,1,0,0,0,NA,NA,0,0
2916950,MO,0.9565217391304348,1,0.9536055143160126,NA,1,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA
2917820,MO,0.9643638598414187,0.9638991396022851,0.9620858056826891,0.9607188993259173,0.9629734472170992,NA,0.9618806470698449,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
2917850,MO,0.9846805736636245,0.9791666666666667,0.9827607667413493,0.9807692307692307,0.9957264957264957,NA,0.98245841995842,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0
2917880,MO,0.9047619047619048,0.8756613756613757,0.8845746845746846,1,0.8492063492063492,NA,0.859465737514518,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0
